IR,RED,X,Y,Z,HR,RR,SPO2,Error Rate
228900.0,207298.0,-0.001,-0.8897,-0.4354,,,,
228861.0,207278.0,-0.001,-0.8877,-0.4354,,,,
229026.0,207276.0,0.001,-0.8877,-0.4364,,,,
228981.0,207339.0,-0.001,-0.8907,-0.4354,,,,
228971.0,207306.0,0.0,-0.8907,-0.4354,,,,
229069.0,207320.0,0.001,-0.8917,-0.4394,,,,
228956.0,207321.0,0.003,-0.8887,-0.4384,,,,
229076.0,207295.0,0.001,-0.8877,-0.4394,,,,
228996.0,207407.0,-0.001,-0.8897,-0.4374,,,,
229062.0,207315.0,-0.002,-0.8897,-0.4414,,,,
228999.0,207384.0,0.0,-0.8907,-0.4354,,,,
228941.0,207341.0,0.0,-0.8857,-0.4364,,,,
229074.0,207387.0,-0.002,-0.8877,-0.4404,,,,
229001.0,207333.0,0.001,-0.8887,-0.4404,,,,
229078.0,207422.0,0.0,-0.8917,-0.4404,,,,
229130.0,207381.0,-0.001,-0.8907,-0.4394,,,,
229116.0,207389.0,-0.001,-0.8887,-0.4374,,,,
229195.0,207398.0,0.0,-0.8897,-0.4364,,,,
229122.0,207388.0,0.0,-0.8867,-0.4354,,,,
229350.0,207540.0,0.0,-0.8857,-0.4384,,,,
229401.0,207570.0,0.0,-0.8867,-0.4384,,,,
229442.0,207574.0,-0.003,-0.8857,-0.4364,,,,
229483.0,207528.0,-0.003,-0.8887,-0.4394,,,,
229504.0,207585.0,0.001,-0.8877,-0.4374,,,,
229541.0,207596.0,0.003,-0.8897,-0.4404,,,,
229550.0,207578.0,0.003,-0.8897,-0.4404,,,,
229553.0,207580.0,0.001,-0.8877,-0.4384,,,,
229429.0,207497.0,0.0,-0.8867,-0.4394,,,,
229265.0,207377.0,-0.001,-0.8867,-0.4384,,,,
229055.0,207439.0,0.0,-0.8857,-0.4384,,,,
228938.0,207365.0,0.0,-0.8837,-0.4374,,,,
228867.0,207385.0,-0.002,-0.8857,-0.4394,,,,
228841.0,207292.0,-0.002,-0.8877,-0.4414,,,,
228854.0,207333.0,-0.002,-0.8867,-0.4414,,,,
228871.0,207275.0,-0.003,-0.8867,-0.4414,,,,
228884.0,207267.0,0.001,-0.8867,-0.4404,,,,
228933.0,207256.0,0.003,-0.8857,-0.4324,,,,
228976.0,207333.0,0.001,-0.8867,-0.4384,,,,
228986.0,207356.0,0.001,-0.8927,-0.4394,,,,
229061.0,207438.0,0.0,-0.8917,-0.4374,,,,
229074.0,207383.0,0.002,-0.8887,-0.4394,,,,
229112.0,207384.0,-0.001,-0.8897,-0.4384,,,,
229135.0,207394.0,-0.002,-0.8877,-0.4364,,,,
229118.0,207377.0,-0.001,-0.8897,-0.4404,,,,
229102.0,207341.0,0.0,-0.8867,-0.4414,,,,
229073.0,207336.0,-0.002,-0.8887,-0.4424,,,,
229052.0,207325.0,-0.002,-0.8867,-0.4424,,,,
229054.0,207339.0,0.0,-0.8867,-0.4354,,,,
229037.0,207353.0,0.0,-0.8897,-0.4354,,,,
229102.0,207396.0,-0.001,-0.8877,-0.4384,,,,
229115.0,207377.0,0.0,-0.8877,-0.4384,,,,
229125.0,207400.0,-0.002,-0.8937,-0.4384,,,,
229162.0,207390.0,-0.001,-0.8897,-0.4384,,,,
229183.0,207391.0,0.0,-0.8937,-0.4394,,,,
229216.0,207382.0,-0.003,-0.8917,-0.4354,,,,
229226.0,207443.0,-0.002,-0.8907,-0.4384,,,,
229287.0,207466.0,-0.003,-0.8897,-0.4394,,,,
229366.0,207480.0,-0.002,-0.8847,-0.4354,,,,
229342.0,207483.0,-0.001,-0.8857,-0.4364,,,,
229353.0,207455.0,-0.002,-0.8827,-0.4384,,,,
229403.0,207480.0,-0.001,-0.8857,-0.4384,,,,
229443.0,207475.0,-0.004,-0.8867,-0.4364,,,,
229451.0,207510.0,-0.003,-0.8867,-0.4364,,,,
229489.0,207513.0,0.0,-0.8907,-0.4374,,,,
229541.0,207519.0,-0.001,-0.8887,-0.4374,,,,
229595.0,207581.0,0.003,-0.8897,-0.4384,,,,
229624.0,207668.0,0.004,-0.8847,-0.4384,,,,
229610.0,207637.0,0.001,-0.8857,-0.4354,,,,
229503.0,207497.0,0.003,-0.8887,-0.4404,,,,
228825.0,207268.0,0.0,-0.8877,-0.4424,,,,
228878.0,207271.0,-0.003,-0.8897,-0.4394,,,,
228888.0,207287.0,0.001,-0.8867,-0.4364,,,,
228991.0,207335.0,0.003,-0.8887,-0.4394,,,,
229120.0,207350.0,0.003,-0.8897,-0.4374,,,,
229141.0,207387.0,0.002,-0.8907,-0.4414,,,,
229181.0,207434.0,-0.001,-0.8907,-0.4404,,,,
229258.0,207377.0,-0.002,-0.8867,-0.4414,,,,
229284.0,207387.0,-0.002,-0.8877,-0.4404,,,,
229226.0,207501.0,-0.003,-0.8847,-0.4364,,,,
229186.0,207446.0,0.0,-0.8837,-0.4354,,,,
229206.0,207454.0,0.001,-0.8897,-0.4334,,,,
229177.0,207497.0,0.003,-0.8877,-0.4334,,,,
229143.0,207378.0,0.002,-0.8867,-0.4354,,,,
229194.0,207401.0,-0.001,-0.8857,-0.4354,,,,
229137.0,207441.0,-0.002,-0.8867,-0.4324,,,,
229144.0,207450.0,-0.001,-0.8867,-0.4364,,,,
229198.0,207465.0,-0.001,-0.8887,-0.4364,,,,
229270.0,207437.0,0.0,-0.8877,-0.4384,,,,
229318.0,207480.0,-0.002,-0.8857,-0.4374,,,,
229425.0,207459.0,0.002,-0.8887,-0.4354,,,,
229376.0,207548.0,0.001,-0.8847,-0.4324,,,,
229399.0,207531.0,0.001,-0.8857,-0.4354,,,,
229446.0,207495.0,0.0,-0.8867,-0.4354,,,,
229518.0,207560.0,0.001,-0.8857,-0.4374,,,,
229525.0,207581.0,-0.001,-0.8857,-0.4414,,,,
229499.0,207528.0,0.001,-0.8827,-0.4374,,,,
229559.0,207537.0,-0.001,-0.8867,-0.4414,,,,
229570.0,207495.0,-0.001,-0.8877,-0.4424,,,,
229328.0,207459.0,-0.003,-0.8927,-0.4424,,,,
229187.0,207348.0,-0.006,-0.8907,-0.4414,,,,
229051.0,207293.0,-0.005,-0.8857,-0.4374,,,,
228892.0,207275.0,-0.004,-0.8827,-0.4394,,,,
228902.0,207238.0,-0.003,-0.8837,-0.4364,,,,
228914.0,207304.0,-0.001,-0.8857,-0.4384,,,,
228843.0,207255.0,0.0,-0.8877,-0.4394,,,,
228987.0,207258.0,0.0,-0.8847,-0.4354,,,,
228955.0,207386.0,-0.001,-0.8847,-0.4374,,,,
229052.0,207357.0,-0.001,-0.8877,-0.4384,,,,
229036.0,207379.0,0.0,-0.8887,-0.4374,,,,
229095.0,207367.0,0.0,-0.8887,-0.4394,,,,
229129.0,207295.0,-0.002,-0.8887,-0.4374,,,,
229144.0,207436.0,-0.002,-0.8917,-0.4404,,,,
229160.0,207373.0,-0.003,-0.8917,-0.4404,,,,
229132.0,207363.0,-0.001,-0.8917,-0.4414,,,,
229134.0,207340.0,0.0,-0.8867,-0.4364,,,,
229084.0,207351.0,0.001,-0.8877,-0.4354,,,,
229104.0,207366.0,0.0,-0.8907,-0.4404,,,,
229091.0,207335.0,-0.001,-0.8887,-0.4394,,,,
229080.0,207356.0,-0.001,-0.8897,-0.4374,,,,
229265.0,207431.0,-0.003,-0.8877,-0.4384,,,,
229284.0,207439.0,-0.002,-0.8867,-0.4364,,,,
229329.0,207456.0,-0.002,-0.8857,-0.4354,,,,
229388.0,207523.0,-0.002,-0.8857,-0.4354,,,,
229365.0,207485.0,0.0,-0.8877,-0.4344,,,,
229438.0,207491.0,0.001,-0.8877,-0.4414,,,,
229535.0,207539.0,-0.002,-0.8917,-0.4404,,,,
229495.0,207510.0,-0.001,-0.8897,-0.4384,,,,
229332.0,207439.0,-0.001,-0.8917,-0.4394,,,,
229124.0,207348.0,-0.002,-0.8897,-0.4414,,,,
228978.0,207343.0,-0.002,-0.8877,-0.4354,,,,
228890.0,207349.0,-0.001,-0.8877,-0.4374,,,,
228859.0,207285.0,-0.001,-0.8887,-0.4374,,,,
228814.0,207213.0,-0.001,-0.8897,-0.4384,,,,
228872.0,207221.0,-0.001,-0.8847,-0.4404,,,,
228869.0,207316.0,-0.001,-0.8857,-0.4424,,,,
228897.0,207238.0,0.0,-0.8867,-0.4394,,,,
228936.0,207282.0,-0.003,-0.8907,-0.4394,,,,
228924.0,207262.0,-0.004,-0.8897,-0.4324,,,,
228980.0,207299.0,-0.005,-0.8887,-0.4324,,,,
228992.0,207283.0,-0.002,-0.8857,-0.4354,,,,
229040.0,207308.0,-0.004,-0.8877,-0.4354,,,,
229054.0,207300.0,-0.004,-0.8897,-0.4344,,,,
229063.0,207323.0,-0.002,-0.8857,-0.4344,,,,
229077.0,207295.0,0.0,-0.8837,-0.4324,,,,
229053.0,207300.0,0.001,-0.8877,-0.4344,,,,
229064.0,207293.0,0.0,-0.8847,-0.4354,,,,
229068.0,207313.0,0.0,-0.8847,-0.4354,,,,
229015.0,207381.0,0.0,-0.8877,-0.4354,,,,
228994.0,207393.0,0.001,-0.8897,-0.4364,,,,
229006.0,207372.0,0.0,-0.8867,-0.4374,,,,
229063.0,207436.0,0.001,-0.8867,-0.4404,,,,
229095.0,207402.0,0.0,-0.8857,-0.4354,,,,
229147.0,207378.0,-0.001,-0.8847,-0.4374,,,,
229198.0,207433.0,0.0,-0.8857,-0.4394,,,,
229203.0,207415.0,-0.002,-0.8897,-0.4394,,,,
229243.0,207413.0,-0.002,-0.8887,-0.4384,,,,
229280.0,207410.0,-0.003,-0.8887,-0.4394,,,,
229251.0,207415.0,-0.002,-0.8907,-0.4374,,,,
229347.0,207490.0,-0.001,-0.8897,-0.4364,,,,
229384.0,207477.0,-0.001,-0.8877,-0.4374,,,,
229383.0,207506.0,0.001,-0.8887,-0.4384,,,,
229429.0,207491.0,0.0,-0.8887,-0.4414,,,,
229476.0,207531.0,-0.002,-0.8847,-0.4394,,,,
229508.0,207527.0,0.001,-0.8897,-0.4414,,,,
229512.0,207495.0,0.0,-0.8897,-0.4354,,,,
229507.0,207529.0,0.001,-0.8877,-0.4364,,,,
229375.0,207409.0,-0.001,-0.8907,-0.4364,,,,
229165.0,207365.0,-0.001,-0.8897,-0.4374,,,,
228991.0,207292.0,0.001,-0.8877,-0.4384,,,,
228840.0,207281.0,0.002,-0.8857,-0.4384,,,,
228816.0,207223.0,-0.001,-0.8877,-0.4404,,,,
228937.0,207299.0,0.0,-0.8897,-0.4404,,,,
228959.0,207210.0,0.0,-0.8877,-0.4394,,,,
228973.0,207372.0,0.002,-0.8887,-0.4374,,,,
228957.0,207304.0,0.002,-0.8877,-0.4374,,,,
229014.0,207376.0,0.0,-0.8887,-0.4334,,,,
229057.0,207327.0,0.0,-0.8867,-0.4364,,,,
229008.0,207241.0,-0.002,-0.8857,-0.4374,,,,
228988.0,207266.0,-0.003,-0.8847,-0.4344,,,,
229009.0,207238.0,0.0,-0.8837,-0.4354,,,,
228989.0,207266.0,0.001,-0.8887,-0.4394,,,,
228989.0,207223.0,0.0,-0.8907,-0.4424,,,,
229064.0,207315.0,0.001,-0.8897,-0.4434,,,,
229095.0,207307.0,0.003,-0.8867,-0.4384,,,,
229037.0,207305.0,0.0,-0.8897,-0.4394,,,,
229156.0,207337.0,-0.002,-0.8917,-0.4374,,,,
229094.0,207325.0,0.0,-0.8927,-0.4414,,,,
229165.0,207435.0,0.0,-0.8907,-0.4364,,,,
229231.0,207467.0,0.0,-0.8897,-0.4354,,,,
229200.0,207356.0,-0.002,-0.8887,-0.4364,,,,
229258.0,207475.0,-0.002,-0.8887,-0.4404,,,,
229308.0,207421.0,-0.004,-0.8867,-0.4434,,,,
229353.0,207450.0,-0.002,-0.8887,-0.4404,,,,
229362.0,207465.0,-0.001,-0.8897,-0.4374,,,,
229396.0,207501.0,0.002,-0.8917,-0.4394,,,,
229429.0,207508.0,0.001,-0.8947,-0.4384,,,,
229439.0,207458.0,0.001,-0.8947,-0.4404,,,,
229425.0,207432.0,0.001,-0.8947,-0.4394,,,,
229389.0,207452.0,0.003,-0.8927,-0.4374,,,,
229120.0,207343.0,0.0,-0.8907,-0.4364,,,,
228897.0,207242.0,-0.002,-0.8877,-0.4364,,,,
228876.0,207179.0,0.0,-0.8867,-0.4374,,,,
228729.0,207206.0,-0.002,-0.8877,-0.4364,,,,
228783.0,207283.0,-0.001,-0.8867,-0.4394,,,,
228750.0,207189.0,0.0,-0.8877,-0.4374,,,,
228764.0,207193.0,0.002,-0.8877,-0.4374,,,,
228826.0,207172.0,0.001,-0.8847,-0.4374,,,,
228860.0,207279.0,-0.003,-0.8857,-0.4354,,,,
228835.0,207212.0,-0.002,-0.8917,-0.4374,,,,
228842.0,207225.0,-0.001,-0.8907,-0.4354,,,,
229000.0,207246.0,0.0,-0.8887,-0.4354,,,,
228993.0,207292.0,-0.001,-0.8887,-0.4364,,,,
228924.0,207241.0,-0.003,-0.8887,-0.4394,,,,
228889.0,207262.0,0.0,-0.8857,-0.4414,,,,
229005.0,207228.0,0.0,-0.8857,-0.4414,,,,
228960.0,207270.0,0.005,-0.8837,-0.4394,,,,
228962.0,207288.0,-0.001,-0.8847,-0.4374,,,,
228953.0,207259.0,-0.002,-0.8837,-0.4374,,,,
228940.0,207256.0,-0.001,-0.8817,-0.4434,,,,
229051.0,207305.0,-0.004,-0.8907,-0.4394,,,,
229095.0,207303.0,-0.002,-0.8887,-0.4354,,,,
229152.0,207327.0,-0.002,-0.8887,-0.4364,,,,
229181.0,207322.0,0.0,-0.8857,-0.4374,,,,
229162.0,207358.0,-0.003,-0.8837,-0.4374,,,,
229265.0,207339.0,-0.003,-0.8837,-0.4374,,,,
229182.0,207399.0,0.005,-0.8807,-0.4344,,,,
228982.0,207318.0,0.002,-0.8867,-0.4364,,,,
228896.0,207222.0,-0.006,-0.8897,-0.4233,,,,
228791.0,207200.0,-0.005,-0.8847,-0.4233,,,,
228794.0,207199.0,-0.003,-0.8837,-0.4243,,,,
228898.0,207200.0,-0.004,-0.8897,-0.4314,,,,
228886.0,207162.0,-0.004,-0.8867,-0.4344,,,,
228886.0,207208.0,-0.008,-0.8887,-0.4374,,,,
228950.0,207297.0,-0.003,-0.8867,-0.4374,,,,
229038.0,207261.0,-0.001,-0.8947,-0.4334,,,,
229099.0,207245.0,-0.001,-0.8947,-0.4354,,,,
229128.0,207322.0,-0.001,-0.8937,-0.4314,,,,
229189.0,207314.0,0.0,-0.8917,-0.4344,,,,
229248.0,207434.0,-0.003,-0.8897,-0.4374,,,,
229250.0,207350.0,-0.003,-0.8887,-0.4374,,,,
229255.0,207440.0,-0.003,-0.8927,-0.4364,,,,
229197.0,207358.0,-0.002,-0.8907,-0.4344,,,,
229228.0,207439.0,-0.002,-0.8877,-0.4334,,,,
229173.0,207354.0,-0.002,-0.8917,-0.4334,,,,
229207.0,207367.0,-0.001,-0.8867,-0.4364,,,,
229214.0,207426.0,0.0,-0.8867,-0.4344,,,,
229197.0,207362.0,-0.002,-0.8897,-0.4364,,,,
229248.0,207433.0,-0.002,-0.8877,-0.4354,,,,
229277.0,207386.0,-0.002,-0.8887,-0.4374,,,,
229313.0,207489.0,-0.001,-0.8897,-0.4374,,,,
229365.0,207356.0,0.0,-0.8907,-0.4364,,,,
229362.0,207419.0,0.0,-0.8907,-0.4424,,,,
229398.0,207475.0,-0.004,-0.8917,-0.4424,,,,
229435.0,207443.0,-0.004,-0.8897,-0.4404,,,,
229475.0,207535.0,-0.003,-0.8897,-0.4414,,,,
229510.0,207472.0,-0.002,-0.8887,-0.4324,,,,
229543.0,207466.0,-0.002,-0.8937,-0.4334,,,,
229546.0,207602.0,-0.001,-0.8917,-0.4334,,,,
229584.0,207507.0,0.0,-0.8877,-0.4314,,,,
229663.0,207562.0,-0.002,-0.8857,-0.4334,,,,
229709.0,207531.0,-0.003,-0.8847,-0.4354,,,,
229723.0,207555.0,-0.003,-0.8897,-0.4344,,,,
229692.0,207592.0,0.001,-0.8877,-0.4364,,,,
229819.0,207563.0,0.001,-0.8867,-0.4364,,,,
229794.0,207606.0,-0.001,-0.8877,-0.4394,,,,
229745.0,207586.0,0.0,-0.8887,-0.4374,,,,
229649.0,207564.0,0.001,-0.8917,-0.4384,,,,
229378.0,207402.0,0.001,-0.8897,-0.4384,,,,
229085.0,207398.0,0.001,-0.8857,-0.4394,,,,
228940.0,207253.0,0.002,-0.8917,-0.4394,,,,
229000.0,207319.0,0.0,-0.8897,-0.4374,,,,
229050.0,207365.0,-0.002,-0.8867,-0.4364,,,,
229020.0,207298.0,-0.002,-0.8887,-0.4354,,,,
229144.0,207303.0,-0.002,-0.8887,-0.4354,,,,
229167.0,207320.0,-0.006,-0.8897,-0.4364,,,,
229065.0,207309.0,0.001,-0.8907,-0.4414,,,,
229109.0,207354.0,0.001,-0.8907,-0.4414,,,,
229076.0,207306.0,-0.004,-0.8877,-0.4404,,,,
229100.0,207299.0,-0.004,-0.8877,-0.4404,,,,
229096.0,207393.0,-0.001,-0.8877,-0.4444,,,,
229106.0,207296.0,0.001,-0.8877,-0.4414,,,,
229103.0,207295.0,0.001,-0.8877,-0.4404,,,,
229080.0,207384.0,0.002,-0.8857,-0.4394,,,,
229080.0,207304.0,0.0,-0.8877,-0.4374,,,,
229140.0,207344.0,-0.001,-0.8907,-0.4364,,,,
229159.0,207365.0,0.001,-0.8917,-0.4384,,,,
229213.0,207341.0,0.001,-0.8917,-0.4384,,,,
229194.0,207368.0,0.002,-0.8867,-0.4384,,,,
229323.0,207408.0,-0.002,-0.8887,-0.4424,,,,
229376.0,207359.0,-0.004,-0.8887,-0.4354,,,,
229369.0,207396.0,-0.003,-0.8887,-0.4374,,,,
229356.0,207475.0,-0.001,-0.8857,-0.4384,,,,
229377.0,207451.0,-0.001,-0.8867,-0.4434,,,,
229423.0,207490.0,0.0,-0.8897,-0.4394,,,,
229324.0,207398.0,-0.002,-0.8897,-0.4394,,,,
229188.0,207343.0,0.0,-0.8917,-0.4374,,,,
229048.0,207338.0,-0.001,-0.8897,-0.4384,,,,
228933.0,207290.0,-0.001,-0.8877,-0.4394,,,,
228861.0,207176.0,-0.001,-0.8857,-0.4424,,,,
228829.0,207159.0,0.0,-0.8887,-0.4374,,,,
228844.0,207211.0,0.001,-0.8887,-0.4324,,,,
228817.0,207144.0,-0.001,-0.8887,-0.4334,,,,
228853.0,207207.0,0.0,-0.8857,-0.4374,,,,
228872.0,207233.0,-0.001,-0.8827,-0.4354,,,,
228899.0,207224.0,-0.001,-0.8857,-0.4344,,,,
228956.0,207240.0,-0.002,-0.8847,-0.4394,,,,
228977.0,207298.0,-0.001,-0.8897,-0.4394,,,,
229061.0,207260.0,0.0,-0.8917,-0.4404,,,,
229074.0,207307.0,0.001,-0.8877,-0.4404,,,,
229069.0,207298.0,-0.001,-0.8907,-0.4394,,,,
229053.0,207263.0,0.0,-0.8927,-0.4394,,,,
229073.0,207224.0,-0.001,-0.8957,-0.4384,,,,
229035.0,207328.0,-0.004,-0.8937,-0.4414,,,,
229053.0,207305.0,-0.003,-0.8927,-0.4374,,,,
229035.0,207331.0,-0.003,-0.8907,-0.4354,,,,
229047.0,207314.0,-0.001,-0.8957,-0.4374,,,,
229070.0,207337.0,0.0,-0.8927,-0.4414,,,,
229098.0,207306.0,0.0,-0.8877,-0.4434,,,,
229092.0,207291.0,0.0,-0.8877,-0.4414,,,,
229276.0,207462.0,-0.003,-0.8837,-0.4334,,,,
229225.0,207376.0,-0.001,-0.8837,-0.4334,,,,
229306.0,207418.0,-0.003,-0.8877,-0.4324,,,,
229423.0,207467.0,-0.004,-0.8897,-0.4314,,,,
229389.0,207419.0,-0.003,-0.8887,-0.4374,,,,
229485.0,207422.0,0.0,-0.8887,-0.4384,,,,
229502.0,207461.0,-0.001,-0.8897,-0.4364,,,,
229455.0,207482.0,-0.001,-0.8917,-0.4424,,,,
229253.0,207361.0,-0.002,-0.8897,-0.4374,,,,
229034.0,207258.0,-0.002,-0.8907,-0.4384,,,,
228884.0,207266.0,0.0,-0.8847,-0.4374,,,,
228806.0,207194.0,-0.001,-0.8817,-0.4384,,,,
228775.0,207151.0,0.0,-0.8877,-0.4384,,,,
228818.0,207204.0,0.0,-0.8827,-0.4394,,,,
228851.0,207140.0,0.0,-0.8817,-0.4334,,,,
228872.0,207196.0,0.0,-0.8827,-0.4374,,,,
228814.0,207173.0,0.001,-0.8867,-0.4364,,,,
228806.0,207179.0,0.001,-0.8887,-0.4334,,,,
228884.0,207196.0,0.001,-0.8897,-0.4314,,,,
228897.0,207206.0,0.003,-0.8887,-0.4364,,,,
228935.0,207229.0,0.001,-0.8877,-0.4374,,,,
228999.0,207233.0,0.001,-0.8897,-0.4394,,,,
228978.0,207237.0,-0.001,-0.8917,-0.4394,,,,
229000.0,207239.0,-0.002,-0.8927,-0.4374,,,,
229027.0,207313.0,-0.001,-0.8877,-0.4354,,,,
229056.0,207193.0,0.0,-0.8867,-0.4354,,,,
229059.0,207231.0,-0.001,-0.8877,-0.4344,,,,
228937.0,207238.0,-0.001,-0.8887,-0.4364,,,,
229015.0,207264.0,-0.002,-0.8897,-0.4354,,,,
229034.0,207340.0,-0.003,-0.8877,-0.4404,,,,
228979.0,207260.0,-0.003,-0.8837,-0.4394,,,,
229080.0,207269.0,-0.003,-0.8847,-0.4394,,,,
229127.0,207316.0,-0.004,-0.8897,-0.4404,,,,
229030.0,207282.0,-0.003,-0.8857,-0.4394,,,,
229156.0,207320.0,-0.003,-0.8877,-0.4394,,,,
229183.0,207383.0,0.0,-0.8907,-0.4354,,,,
229228.0,207370.0,0.002,-0.8897,-0.4384,,,,
229205.0,207356.0,-0.001,-0.8887,-0.4404,,,,
229212.0,207339.0,0.002,-0.8837,-0.4424,,,,
229357.0,207352.0,0.002,-0.8857,-0.4414,,,,
229371.0,207411.0,-0.001,-0.8877,-0.4354,,,,
229342.0,207425.0,0.0,-0.8877,-0.4374,,,,
229169.0,207289.0,-0.004,-0.8897,-0.4364,,,,
229020.0,207162.0,-0.002,-0.8897,-0.4384,,,,
228831.0,207222.0,-0.005,-0.8877,-0.4364,,,,
228759.0,207228.0,-0.003,-0.8897,-0.4334,,,,
228771.0,207180.0,-0.003,-0.8877,-0.4314,,,,
228700.0,207088.0,-0.001,-0.8887,-0.4374,,,,
228672.0,207078.0,0.0,-0.8887,-0.4394,,,,
228725.0,207057.0,-0.002,-0.8877,-0.4434,,,,
228864.0,207204.0,-0.002,-0.8947,-0.4384,,,,
228881.0,207230.0,0.002,-0.8917,-0.4374,,,,
228838.0,207179.0,-0.001,-0.8907,-0.4374,,,,
228804.0,207215.0,-0.003,-0.8897,-0.4334,,,,
228835.0,207187.0,0.002,-0.8877,-0.4314,,,,
228918.0,207206.0,-0.001,-0.8887,-0.4354,,,,
228896.0,207264.0,-0.001,-0.8927,-0.4334,,,,
228850.0,207169.0,0.0,-0.8887,-0.4324,,,,
228906.0,207209.0,0.001,-0.8877,-0.4314,,,,
228940.0,207204.0,0.002,-0.8867,-0.4314,,,,
228957.0,207301.0,0.0,-0.8877,-0.4364,,,,
229022.0,207262.0,-0.003,-0.8927,-0.4364,,,,
229092.0,207311.0,-0.003,-0.8927,-0.4374,,,,
229124.0,207263.0,0.0,-0.8917,-0.4374,,,,
229170.0,207243.0,0.0,-0.8917,-0.4374,,,,
229191.0,207323.0,0.001,-0.8917,-0.4374,,,,
229187.0,207210.0,0.0,-0.8907,-0.4404,,,,
229087.0,207264.0,0.0,-0.8897,-0.4404,,,,
228902.0,207187.0,0.0,-0.8847,-0.4414,,,,
228742.0,207128.0,-0.003,-0.8847,-0.4414,,,,
228683.0,207100.0,-0.004,-0.8877,-0.4414,,,,
228623.0,207036.0,-0.001,-0.8857,-0.4354,,,,
228624.0,207134.0,0.001,-0.8907,-0.4354,,,,
228655.0,207063.0,-0.002,-0.8917,-0.4374,,,,
228659.0,207018.0,-0.001,-0.8897,-0.4374,,,,
228625.0,207075.0,0.0,-0.8897,-0.4414,,,,
228686.0,207090.0,0.002,-0.8867,-0.4394,,,,
228724.0,207114.0,0.003,-0.8867,-0.4364,,,,
228791.0,207187.0,0.001,-0.8867,-0.4344,,,,
228827.0,207151.0,0.004,-0.8887,-0.4354,,,,
228855.0,207200.0,0.003,-0.8907,-0.4364,,,,
228851.0,207148.0,0.002,-0.8907,-0.4334,,,,
228860.0,207162.0,0.0,-0.8877,-0.4334,,,,
228860.0,207160.0,-0.002,-0.8877,-0.4334,,,,
228845.0,207216.0,0.0,-0.8867,-0.4364,,,,
228843.0,207150.0,-0.001,-0.8857,-0.4344,,,,
228831.0,207203.0,-0.005,-0.8867,-0.4354,,,,
228844.0,207101.0,-0.001,-0.8857,-0.4364,,,,
228876.0,207135.0,-0.001,-0.8867,-0.4354,,,,
228888.0,207220.0,-0.001,-0.8847,-0.4384,,,,
228903.0,207155.0,0.0,-0.8907,-0.4384,,,,
228937.0,207155.0,0.0,-0.8907,-0.4364,,,,
228965.0,207165.0,-0.001,-0.8907,-0.4384,,,,
228996.0,207187.0,-0.001,-0.8867,-0.4384,,,,
229041.0,207241.0,0.003,-0.8887,-0.4374,,,,
229025.0,207232.0,0.002,-0.8897,-0.4394,,,,
229077.0,207269.0,0.001,-0.8847,-0.4374,,,,
229113.0,207313.0,0.0,-0.8867,-0.4364,,,,
229148.0,207382.0,-0.003,-0.8867,-0.4374,,,,
229216.0,207225.0,-0.002,-0.8867,-0.4354,,,,
228483.0,207076.0,-0.002,-0.8877,-0.4364,,,,
228478.0,207096.0,-0.005,-0.8867,-0.4344,,,,
228514.0,207064.0,-0.004,-0.8847,-0.4364,,,,
228526.0,207030.0,-0.001,-0.8847,-0.4344,,,,
228554.0,207063.0,0.001,-0.8877,-0.4374,,,,
228595.0,207031.0,0.0,-0.8917,-0.4354,,,,
228556.0,207055.0,0.0,-0.8917,-0.4354,,,,
228682.0,207106.0,0.002,-0.8967,-0.4344,,,,
228798.0,207069.0,0.002,-0.8937,-0.4344,,,,
228685.0,207095.0,-0.005,-0.8957,-0.4344,,,,
228833.0,207190.0,-0.007,-0.8907,-0.4434,,,,
228901.0,207136.0,-0.005,-0.8967,-0.4394,,,,
228872.0,207128.0,-0.003,-0.8937,-0.4384,,,,
228877.0,207122.0,0.0,-0.8907,-0.4344,,,,
228779.0,207096.0,-0.004,-0.8887,-0.4364,,,,
228700.0,207122.0,-0.005,-0.8917,-0.4364,,,,
228755.0,207080.0,-0.006,-0.8877,-0.4354,,,,
228849.0,207153.0,-0.004,-0.8857,-0.4314,,,,
228786.0,207152.0,-0.001,-0.8917,-0.4334,,,,
228847.0,207202.0,-0.002,-0.8897,-0.4334,,,,
228926.0,207169.0,-0.007,-0.8917,-0.4354,,,,
228929.0,207201.0,-0.005,-0.8877,-0.4314,,,,
228899.0,207170.0,-0.004,-0.8917,-0.4354,,,,
228948.0,207196.0,-0.004,-0.8937,-0.4344,,,,
228975.0,207298.0,-0.002,-0.8917,-0.4354,,,,
229011.0,207226.0,0.0,-0.8907,-0.4344,,,,
229079.0,207240.0,-0.004,-0.8937,-0.4344,,,,
228980.0,207230.0,0.001,-0.8897,-0.4303,,,,
229116.0,207320.0,-0.002,-0.8887,-0.4334,,,,
229110.0,207248.0,0.0,-0.8857,-0.4324,,,,
229089.0,207276.0,-0.002,-0.8857,-0.4344,,,,
229219.0,207364.0,0.001,-0.8897,-0.4354,,,,
229252.0,207391.0,0.0,-0.8907,-0.4344,,,,
229275.0,207248.0,-0.002,-0.8917,-0.4354,,,,
229059.0,207237.0,-0.001,-0.8927,-0.4344,,,,
228902.0,207180.0,-0.001,-0.8927,-0.4354,,,,
228663.0,207071.0,0.0,-0.8897,-0.4344,,,,
228684.0,207042.0,-0.004,-0.8857,-0.4374,,,,
