"IR1","RED1","IR2","RED2","IR3","RED3","IR4","RED4"
1346,1674,34804,41373,150095,170231,208513,243444
1340,1675,34797,41384,150114,170255,208506,243435
1389,1672,34824,41412,150232,170332,208409,243298
1342,1661,34824,41412,150220,170299,208390,243261
1342,1661,34845,41409,150601,170606,208287,243108
1313,1662,34802,41400,150601,170606,208287,243108
1342,1663,34802,41400,150697,170634,208280,243129
1342,1663,34826,41374,150755,170778,207989,242691
1394,1640,34813,41393,150755,170778,207989,242691
1347,1668,34813,41393,150685,170704,207915,242617
1347,1668,34813,41400,150636,170625,207744,242491
1302,1660,34807,41401,150636,170625,207744,242491
1339,1668,34807,41401,150682,170662,207651,242449
1339,1668,34814,41433,150634,170660,207512,242482
1343,1667,34802,41387,150634,170660,207512,242482
1346,1669,34802,41387,150574,170590,207506,242480
1346,1669,34802,41443,150471,170524,207177,242115
1346,1699,34810,41386,150471,170524,207177,242115
1346,1675,34810,41386,150437,170546,207177,242137
1346,1675,34816,41354,150356,170463,207043,241917
1350,1673,34801,41382,150356,170463,207043,241917
1353,1668,34801,41382,150262,170410,207006,241884
1353,1668,34831,41444,150417,170482,206883,241782
1376,1610,34846,41415,150417,170482,206883,241782
1351,1672,34846,41415,150519,170578,206838,241817
1351,1672,34846,41483,151300,171259,206733,241691
1351,1710,34861,41419,151300,171259,206733,241691
1343,1673,34861,41419,151357,171250,206773,241746
1343,1673,34853,41415,151041,171030,206665,241568
1335,1716,34868,41425,151041,171030,206665,241568
1344,1662,34868,41425,150883,170939,206591,241506
1344,1662,34797,41418,150379,170417,206479,241352
1391,1599,34875,41412,150379,170417,206479,241352
1346,1666,34875,41412,150338,170319,206440,241341
1346,1666,34877,41420,150353,170370,206281,241107
1350,1694,34894,41431,150353,170370,206281,241107
1368,1661,34894,41431,150368,170391,206204,241071
1368,1661,34869,41437,150299,170333,206017,240867
1372,1657,34912,41456,150299,170333,206017,240867
1351,1663,34912,41456,150171,170238,206050,240867
1351,1663,34909,41452,149896,169858,205886,240716
1391,1639,34931,41490,149896,169858,205886,240716
1339,1680,34931,41490,149909,169849,205864,240734
1339,1680,34909,41485,149632,169590,206139,241042
1299,1675,34932,41459,149632,169590,206139,241042
1348,1679,34932,41459,149455,169453,206216,241098
1348,1679,34915,41456,149283,169236,206125,241135
1329,1669,34939,41462,149283,169236,206125,241135
1350,1662,34939,41462,149321,169198,206114,241071
1351,1660,34895,41480,149157,169163,205442,240469
1350,1672,34916,41451,149105,169112,205442,240469
1349,1657,34916,41449,149080,169095,205473,240495
1358,1670,34929,41453,149218,169217,205390,240475
1363,1669,34929,41453,149218,169217,205390,240475
1350,1673,34937,41471,149212,169222,205402,240490
1350,1673,34952,41456,149222,169227,205457,240523
1304,1669,34952,41456,149222,169227,205457,240523
1348,1668,34918,41460,149246,169323,205427,240533
1348,1668,34969,41473,149153,169102,205505,240553
1407,1641,34969,41473,149153,169102,205505,240553
1342,1662,34926,41469,149139,169087,205478,240556
1342,1662,34954,41448,149185,169123,205428,240414
1384,1642,34954,41448,149185,169123,205428,240414
1349,1661,34892,41458,149191,169173,205412,240411
1349,1661,34953,41454,149233,169199,205550,240518
1382,1629,34953,41454,149233,169199,205550,240518
1357,1666,34965,41454,149172,169172,205531,240505
1357,1666,34938,41438,149269,169247,205524,240478
1379,1652,34938,41438,149269,169247,205524,240478
1352,1671,34977,41381,149238,169241,205567,240475
1352,1671,34945,41445,149747,169731,205455,240569
1406,1630,34945,41445,149747,169731,205455,240569
1340,1668,34967,41395,149910,169979,205418,240522
1340,1668,34942,41449,150122,170148,205104,240093
1340,1653,34942,41449,150122,170148,205104,240093
1352,1664,34949,41450,150067,170023,205049,239986
1352,1664,34929,41446,149903,169827,205249,240156
1362,1640,34929,41446,149903,169827,205249,240156
1351,1664,35000,41390,149910,169877,205327,240282
1351,1664,34921,41425,150094,169993,205434,240418
1360,1737,34921,41425,150094,169993,205434,240418
1356,1673,34922,41399,150112,170003,205452,240453
1356,1673,34916,41429,150271,170169,205556,240482
1355,1642,34916,41429,150271,170169,205556,240482
1352,1668,34852,41406,150346,170265,205543,240412
1352,1668,34901,41406,150749,170630,205641,240460
1353,1645,34901,41406,150749,170630,205641,240460
1344,1660,34837,41402,150830,170633,205707,240539
1344,1660,34880,41388,150990,170873,205952,240742
1349,1729,34880,41388,150990,170873,205952,240742
1350,1664,34840,41378,151001,170864,205963,240769
1350,1664,34879,41370,150910,170757,205970,240741
1425,1620,34879,41370,150910,170757,205970,240741
1358,1670,34828,41377,150913,170759,205922,240710
1358,1670,34890,41379,151070,170943,205994,240697
1425,1622,34890,41379,151070,170943,205994,240697
1360,1669,34932,41353,151112,171034,205979,240706
1360,1669,34889,41385,151531,171305,206031,240768
1343,1629,34889,41385,151531,171305,206031,240768
1353,1673,34950,41349,151564,171322,206078,240750
1356,1670,34886,41375,151930,171704,206296,241009
1375,1660,34886,41375,152125,171917,206296,241009
1357,1673,34852,41376,153567,173361,206259,241052
1357,1673,34880,41355,153567,173361,206120,240836
1368,1666,34880,41355,153901,173658,206120,240836
1355,1672,34854,41368,155130,175009,205963,240612
1355,1672,34872,41352,155130,175009,205454,240020
1418,1625,34881,41365,155358,175277,205454,240020
1346,1670,34894,41391,155688,175649,205485,240055
1346,1670,34900,41388,155688,175649,205455,240045
1356,1660,34900,41388,155658,175721,205455,240045
1344,1681,34882,41368,155623,175638,205426,240029
1344,1681,34866,41373,155966,175944,205384,240083
1354,1719,34866,41373,155966,175944,205384,240083
1354,1660,34877,41411,155969,175955,205397,240167
1354,1660,34882,41375,156352,176253,205425,240104
1325,1664,34882,41375,156352,176253,205425,240104
1349,1665,34867,41342,156406,176313,205355,240036
1349,1665,34872,41360,156587,176467,205241,239849
1331,1655,34847,41420,156587,176467,205241,239849
1354,1654,34856,41331,156505,176412,205247,239866
1354,1654,34855,41336,156420,176277,205225,239780
1358,1644,34859,41341,156420,176277,205225,239780
1347,1663,34872,41336,156409,176290,205134,239741
1347,1663,34864,41343,156389,176285,205143,239601
1350,1747,34844,41333,156389,176285,205143,239601
1348,1669,34863,41333,156328,176281,205185,239653
1348,1669,34863,41333,156434,176374,205375,239870
1325,1660,34880,41384,156484,176419,205375,239870
1358,1667,34863,41344,156508,176474,205327,239830
1358,1667,34881,41336,156447,176401,205461,239975
1351,1681,34881,41336,155648,175562,205461,239975
1355,1676,34848,41334,155648,175562,205469,240016
1355,1676,34879,41328,155510,175456,205467,240143
1289,1654,34858,41323,155678,175582,205467,240143
1353,1661,34866,41312,155678,175582,205518,240162
1353,1661,34856,41331,155678,175585,205410,240060
1344,1680,34872,41334,155326,175261,205410,240060
1355,1665,34859,41316,155326,175261,205355,240022
1355,1665,34872,41396,155122,175075,205135,239721
1313,1666,34842,41345,154461,174370,205135,239721
1348,1672,34874,41333,154461,174370,205146,239721
1348,1672,34874,41333,154603,174413,205286,239864
1305,1657,34844,41337,154784,174687,205286,239864
1352,1657,34870,41328,154784,174687,205306,239821
1352,1657,34870,41328,154782,174719,205159,239763
1396,1640,34874,41344,154834,174774,205159,239763
1347,1668,34871,41345,154834,174774,205158,239731
1347,1668,34871,41345,154944,174790,205080,239672
1332,1674,34858,41334,154791,174674,204982,239520
1346,1659,34853,41292,154882,174774,205012,239527
1344,1673,34845,41297,154959,174837,205019,239566
1362,1649,34823,41271,154970,174869,205007,239542
1357,1670,34827,41289,154970,174869,205007,239542
1357,1670,34827,41289,154878,174797,205035,239543
1392,1623,34775,41276,154801,174718,204998,239489
1357,1673,34829,41266,154801,174718,204998,239489
1357,1673,34829,41266,154894,174728,205022,239471
1414,1622,34869,41259,154821,174794,204933,239524
1349,1667,34869,41297,154821,174794,204933,239524
1349,1667,34869,41297,154823,174717,204998,239558
1349,1633,34817,41306,154782,174676,205190,239863
1361,1659,34895,41318,154782,174676,205190,239863
1361,1659,34895,41318,154756,174660,205199,239765
1365,1744,34906,41297,154940,174771,205038,239586
1354,1675,34911,41303,154940,174771,205038,239586
1354,1675,34911,41303,154940,174757,205092,239522
1336,1674,34886,41321,154742,174541,204981,239419
1361,1673,34890,41311,154742,174541,204981,239419
1361,1673,34890,41311,154809,174532,205043,239474
1357,1674,34899,41348,154725,174614,205053,239586
1360,1681,34897,41307,154725,174614,205053,239586
1360,1681,34897,41307,154639,174554,205000,239586
1293,1670,34871,41312,154670,174596,205110,239587
1355,1655,34909,41311,154670,174596,205110,239587
1355,1655,34909,41311,154680,174612,205090,239613
1323,1660,34861,41327,154626,174456,205179,239686
1346,1677,34915,41343,154626,174456,205179,239686
1346,1677,34915,41343,154684,174438,205234,239717
1354,1704,34875,41326,154425,174246,205398,239825
1352,1679,34897,41309,154425,174246,205398,239825
1352,1679,34897,41309,154403,174219,205389,239852
1311,1665,34873,41317,154073,173953,205311,239655
1349,1675,34894,41311,154073,173953,205311,239655
1349,1675,34894,41311,154023,173962,205274,239610
1351,1670,34876,41311,153242,173294,205221,239540
1351,1672,34886,41297,153242,173294,205221,239540
1351,1672,34886,41297,153267,173339,205221,239519
1400,1621,34839,41304,153456,173482,205203,239465
1350,1675,34883,41297,153456,173482,205203,239465
1350,1675,34883,41297,153608,173606,205215,239522
1364,1624,34868,41335,154240,174266,205405,239786
1354,1677,34884,41296,154240,174266,205405,239786
1354,1677,34884,41296,154285,174327,205430,239849
1352,1720,34863,41302,154573,174501,205438,239817
1367,1668,34909,41331,154573,174501,205438,239817
1367,1668,34909,41331,154635,174548,205307,239720
1353,1621,34890,41322,154996,174843,205155,239428
1352,1682,34922,41323,154996,174843,205155,239428
1357,1662,34917,41325,155000,174888,205122,239401
1356,1675,34929,41316,155752,175569,204628,238847
1349,1677,34921,41315,155722,175539,204602,238814
1349,1677,34922,41326,155628,175450,204573,238770
1349,1731,34918,41332,155574,175374,204542,238726
1362,1674,34922,41315,155574,175374,204542,238726
1362,1674,34922,41315,155575,175384,204508,238720
1405,1619,34904,41293,155860,175573,204422,238556
1347,1669,34914,41331,155860,175573,204422,238556
1347,1669,34914,41331,155979,175723,204408,238543
1351,1671,34921,41358,156125,175773,204210,238228
1345,1676,34934,41347,156125,175773,204210,238228
1345,1676,34934,41347,156101,175663,204159,238209
1412,1628,34921,41340,156030,175577,204201,238156
1360,1677,34944,41343,156030,175577,204201,238156
1360,1677,34944,41343,156120,175631,204190,238140
1425,1628,34946,41397,155880,175473,204058,237987
1338,1679,34941,41333,155880,175473,204058,237987
1338,1679,34941,41333,155769,175330,204067,237984
1348,1675,34930,41319,155701,175323,204192,238173
1343,1672,34912,41322,155701,175323,204192,238173
1343,1672,34912,41322,155692,175387,204191,238247
1345,1712,34889,41324,155779,175466,204405,238522
1340,1669,34922,41340,155779,175466,204405,238522
1340,1669,34922,41340,155698,175428,204359,238514
1358,1680,34888,41318,155605,175277,204045,238093
1359,1672,34939,41336,155605,175277,204045,238093
1359,1672,34939,41336,155639,175293,204045,238068
1359,1675,34905,41346,155630,175323,203957,237990
1352,1681,34958,41359,155630,175323,203957,237990
1352,1681,34958,41359,155632,175249,203920,237997
1415,1612,34932,41370,155393,175093,204007,238065
1349,1682,34977,41381,155393,175093,204007,238065
1349,1682,34977,41381,155393,175119,204002,238047
1342,1695,34953,41374,155601,175341,203950,238044
1348,1674,34983,41365,155601,175341,203950,238044
1348,1674,34983,41365,155606,175385,204013,238037
1352,1676,34940,41373,155849,175603,204033,238116
1345,1669,34977,41358,155849,175603,204033,238116
1345,1669,34977,41358,155854,175533,204058,238127
1353,1731,34935,41349,155900,175622,204009,238044
1350,1671,34954,41357,155900,175622,204009,238044
1350,1671,34954,41357,155914,175674,203974,238062
1322,1678,34918,41338,156004,175764,204016,237975
1348,1668,34990,41393,156004,175764,204016,237975
1348,1668,34990,41393,156060,175822,204024,237970
1295,1665,35042,41359,156022,175785,204017,237965
1343,1662,34964,41356,156022,175785,204017,237965
1353,1666,34964,41356,155974,175760,204008,238039
1348,1681,34950,41304,156162,175941,204024,238005
1337,1673,34956,41332,156078,175918,204014,238062
1355,1670,34934,41338,156099,175971,204023,238037
1350,1664,34934,41351,156115,176010,203906,238083
1359,1667,34932,41327,155939,175835,203957,238155
1359,1667,34932,41327,155888,175787,204018,238199
1322,1677,34944,41378,155891,175694,203826,237952
1352,1666,34939,41332,155891,175694,203805,237899
1352,1666,34939,41332,155929,175741,203603,237641
1308,1667,34956,41333,155859,175682,203603,237641
1354,1676,34967,41341,155859,175682,203625,237573
1354,1676,34967,41341,155891,175618,203590,237647
1343,1692,34970,41301,155529,175305,203590,237647
1342,1656,34977,41345,155529,175305,203621,237645
1342,1656,34977,41345,155509,175326,203440,237563
1324,1671,34973,41390,155810,175484,203440,237563
1342,1665,34979,41339,155810,175484,203447,237544
1342,1665,34979,41339,155830,175483,203361,237491
1333,1686,34978,41293,155793,175435,203361,237491
1358,1669,34941,41301,155793,175435,203287,237458
1358,1669,34941,41301,155733,175414,203329,237405
1324,1675,34945,41386,155613,175258,203329,237405
1346,1668,34959,41322,155613,175258,203389,237464
1346,1668,34959,41322,155557,175212,203403,237381
1328,1678,34951,41316,155756,175337,203403,237381
1341,1654,34978,41340,155756,175337,203383,237409
1341,1654,34978,41340,155824,175372,203512,237436
1420,1627,34976,41411,155652,175230,203512,237436
1340,1664,34974,41341,155652,175230,203527,237451
1340,1664,34974,41341,155606,175235,204420,238260
1333,1664,34965,41392,155721,175368,204420,238260
1356,1669,34968,41337,155721,175368,204789,238661
1356,1669,34968,41337,155690,175428,205391,239269
1427,1635,34956,41368,155632,175416,205391,239269
1352,1678,34946,41308,155632,175416,205315,239172
1352,1678,34946,41308,155586,175354,204774,238701
1419,1642,34912,41305,155516,175269,204774,238701
1348,1673,34947,41306,155516,175269,204752,238714
1348,1673,34947,41306,155538,175318,204924,238946
1308,1659,34908,41310,155499,175207,204924,238946
1361,1668,34937,41307,155499,175207,204916,238965
1361,1668,34937,41307,155454,175215,204636,238617
1310,1670,34914,41313,155187,174936,204636,238617
1350,1669,34959,41318,155187,174936,204509,238516
1350,1669,34959,41318,155146,174916,204364,238292
1324,1687,35014,41287,155268,175034,204364,238292
1353,1668,34928,41306,155268,175034,204329,238255
1353,1668,34928,41306,155227,175015,204268,238261
1338,1678,34894,41300,155116,174878,204268,238261
1351,1681,34934,41278,155116,174878,204228,238273
1351,1681,34934,41278,155081,174840,204183,238147
1303,1675,34887,41291,155342,175217,204127,238094
1350,1675,34901,41261,155354,175225,204162,238117
1353,1678,34899,41266,155386,175288,204190,238124
1322,1676,34885,41268,155386,175288,203898,237818
1352,1661,34885,41268,155416,175349,203822,237721
1352,1661,34856,41275,155280,175220,203708,237571
1402,1640,34897,41280,155280,175220,203708,237571
1355,1668,34897,41280,155349,175311,203605,237494
1355,1668,34902,41347,155352,175289,203475,237303
1416,1626,34898,41276,155352,175289,203475,237303
1349,1662,34898,41276,155323,175294,203430,237286
1349,1662,34898,41285,155394,175437,203512,237358
1344,1675,34880,41254,155394,175437,203512,237358
1359,1669,34880,41254,155463,175540,203460,237334
1359,1669,34879,41291,155665,175665,203523,237323
1402,1637,34848,41243,155665,175665,203523,237323
1356,1676,34848,41243,155753,175683,203551,237342
1356,1676,34867,41283,155543,175514,203788,237694
1344,1688,34851,41238,155543,175514,203788,237694
1350,1662,34851,41238,155394,175337,203878,237773
